id,projectId,strategy,prompt,generatedCode,success,scoreTotal,scoreRulesPass,scorePatternMatch,scoreDependencyCorrect,iterations,generationTimeMs,validationTimeMs,violationsCount,createdAt,violationsJson
"b4079d64-bbfe-498f-ae5e-49a476657d9d","spring-petclinic","PRE","Добавь небольшой отчёт по активности ветеринаров за последние дни, чтобы было видно, кто чаще всего участвовал в приёмах.","package org.springframework.samples.petclinic.vet;\n\nimport java.time.LocalDate;\nimport java.util.List;\n\npublic record VetActivityDto(\n    String firstName,\n    String lastName,\n    long visitCount\n) {\n}\n\npackage org.springframework.samples.petclinic.vet;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface VisitRepository extends org.springframework.data.repository.Repository<org.springframework.samples.petclinic.owner.Visit, Integer> {\n    List<org.springframework.samples.petclinic.owner.Visit> findByDateAfter(LocalDate date);\n}\n\npackage org.springframework.samples.petclinic.vet;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport java.util.Map;\nimport java.util.stream.Collectors;\nimport org.springframework.stereotype.Service;\n\n@Service\npublic class VetActivityService {\n    private final VisitRepository visitRepository;\n\n    public VetActivityService(VisitRepository visitRepository) {\n        this.visitRepository = visitRepository;\n    }\n\n    public List<VetActivityDto> getVetActivityReport(int days) {\n        LocalDate startDate = LocalDate.now().minusDays(days);\n        return visitRepository.findByDateAfter(startDate)\n            .stream()\n            .collect(Collectors.groupingBy(\n                visit -> visit.getPet().getOwner(),\n                Collectors.counting()\n            ))\n            .entrySet().stream()\n            .map(entry -> new VetActivityDto(\n                entry.getKey().getFirstName(),\n                entry.getKey().getLastName(),\n                entry.getValue()\n            ))\n            .sorted((a, b) -> Long.compare(b.visitCount(), a.visitCount()))\n            .toList();\n    }\n}\n\npackage org.springframework.samples.petclinic.vet;\n\nimport java.util.List;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestMapping;\nimport org.springframework.samples.petclinic.owner.Visit;\n\n@Controller\n@RequestMapping(""/vets/activity"")\npublic class VetActivityController {\n    private final VetActivityService vetActivityService;\n\n    public VetActivityController(VetActivityService vetActivityService) {\n        this.vetActivityService = vetActivityService;\n    }\n\n    @GetMapping\n    public String showVetActivity(Model model) {\n        List<VetActivityDto> activityReport = vetActivityService.getVetActivityReport(7);\n        model.addAttribute(""activityReport"", activityReport);\n        return ""vets/activity"";\n    }\n}","true","0.0","0.0","0.0","0.0","1","2928","453","1","2026-05-17T21:39:19.135723","[{""ruleId"":""calculation_error"",""description"":""Failed to calculate score: Java compilation failed:\nERROR: cannot find symbol\n  symbol:   method getPet()\n  location: variable visit of type org.springframework.samples.petclinic.owner.Visit at line 22\nERROR: cannot find symbol\n  symbol:   method getFirstName()\n  location: class java.lang.Object at line 27\nERROR: cannot find symbol\n  symbol:   method getLastName()\n  location: class java.lang.Object at line 28"",""className"":""VetActivityDto"",""lineNumber"":null,""severity"":""CRITICAL""}]"
"ca2690cd-948f-4b4e-ab3d-c0725a8bf534","spring-petclinic","POST","Добавь небольшой отчёт по активности ветеринаров за последние дни, чтобы было видно, кто чаще всего участвовал в приёмах.","package org.springframework.samples.petclinic.owner;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.data.jpa.repository.Query;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface VisitRepository extends JpaRepository<Visit, Integer> {\n    @Query(""SELECT v.vet.id, COUNT(v) as visitCount FROM Visit v WHERE v.date >= :startDate GROUP BY v.vet.id ORDER BY visitCount DESC"")\n    List<Object[]> countVisitsByVetSince(LocalDate startDate);\n}\n\npackage org.springframework.samples.petclinic.vet;\n\nimport java.time.LocalDate;\nimport java.time.temporal.ChronoUnit;\nimport java.util.List;\nimport java.util.Map;\nimport java.util.stream.Collectors;\nimport org.springframework.samples.petclinic.owner.VisitRepository;\nimport org.springframework.stereotype.Service;\n\n@Service\npublic class VetActivityService {\n    private final VisitRepository visitRepository;\n\n    public VetActivityService(VisitRepository visitRepository) {\n        this.visitRepository = visitRepository;\n    }\n\n    public Map<String, Long> getVetActivityReport(int days) {\n        LocalDate startDate = LocalDate.now().minus(days, ChronoUnit.DAYS);\n        return visitRepository.countVisitsByVetSince(startDate).stream()\n                .collect(Collectors.toMap(\n                        arr -> ((Number) arr[0]).toString(),\n                        arr -> ((Number) arr[1]).longValue()\n                ));\n    }\n}\n\npackage org.springframework.samples.petclinic.vet;\n\nimport java.util.Map;\nimport org.springframework.samples.petclinic.vet.VetActivityService;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestParam;\n\n@Controller\npublic class VetActivityController {\n    private final VetActivityService vetActivityService;\n\n    public VetActivityController(VetActivityService vetActivityService) {\n        this.vetActivityService = vetActivityService;\n    }\n\n    @GetMapping(""/vets/activity"")\n    public String showVetActivityReport(@RequestParam(defaultValue = ""7"") int days, Model model) {\n        Map<String, Long> activityReport = vetActivityService.getVetActivityReport(days);\n        model.addAttribute(""activityReport"", activityReport);\n        model.addAttribute(""days"", days);\n        return ""vets/activityReport"";\n    }\n}","true","100.0","100.0","100.0","100.0","2","11508","856","0","2026-05-17T21:38:59.603402",""
"b178666e-1b90-4356-87f6-8a16338d3755","spring-petclinic","HYBRID","Сделай REST‑контроллер VetJsonController в пакете vet, который возвращает List<Vet> напрямую из метода. Используй @ResponseBody на методе, это же работает?","package org.springframework.samples.petclinic.vet;\n\nimport java.util.List;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.ResponseBody;\n\n@Controller\npublic class VetJsonController {\n\n    @GetMapping(""/vets/json"")\n    @ResponseBody\n    public List<Vet> getVets() {\n        return new java.util.ArrayList<>();\n    }\n}","true","100.0","100.0","100.0","100.0","1","1147","332","0","2026-05-17T21:32:08.517881",""
"1c86c3c8-13e6-4980-8a99-66e9ddc3d76e","spring-petclinic","POST","Сделай REST‑контроллер VetJsonController в пакете vet, который возвращает List<Vet> напрямую из метода. Используй @ResponseBody на методе, это же работает?","package org.springframework.samples.petclinic.vet;\n\nimport org.springframework.stereotype.Controller;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.ResponseBody;\n\nimport java.util.List;\n\n@Controller\npublic class VetJsonController {\n\n    private final Vets vets;\n\n    public VetJsonController(Vets vets) {\n        this.vets = vets;\n    }\n\n    @GetMapping(""/vets.json"")\n    @ResponseBody\n    public List<Vet> getVets() {\n        return vets.getVetList();\n    }\n}","true","100.0","100.0","100.0","100.0","2","2354","712","0","2026-05-17T21:31:30.744055",""
"68db9030-f9de-40d4-a7c5-4da8ae2d9bcc","spring-petclinic","PRE","Сделай REST‑контроллер VetJsonController в пакете vet, который возвращает List<Vet> напрямую из метода. Используй @ResponseBody на методе, это же работает?","package org.springframework.samples.petclinic.vet;\n\nimport java.util.List;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.ResponseBody;\n\n@Controller\npublic class VetJsonController {\n\n    private final VetRepository vetRepository;\n\n    public VetJsonController(VetRepository vetRepository) {\n        this.vetRepository = vetRepository;\n    }\n\n    @GetMapping(""/vets/json"")\n    @ResponseBody\n    public List<Vet> getVets() {\n        return vetRepository.findAll().stream().toList();\n    }\n}","true","77.5","80.0","100.0","50.0","1","1151","347","1","2026-05-17T21:31:14.907725","[{""ruleId"":""petclinic-vet-controller-no-repository"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'no classes that reside in package pattern 'org.springframework.samples.petclinic.vet..*' and match class type 'CONTROLLER' should depend on classes that reside in package pattern 'org.springframework.samples.petclinic.vet..*' and match class type 'REPOSITORY', because Vet controller classes should not access repositories directly' was violated (3 times):\nConstructor <org.springframework.samples.petclinic.vet.VetJsonController.<init>(org.springframework.samples.petclinic.vet.VetRepository)> has parameter of type <org.springframework.samples.petclinic.vet.VetRepository> in (VetJsonController.java:0)\nField <org.springframework.samples.petclinic.vet.VetJsonController.vetRepository> has type <org.springframework.samples.petclinic.vet.VetRepository> in (VetJsonController.java:0)\nMethod <org.springframework.samples.petclinic.vet.VetJsonController.getVets()> calls method <org.springframework.samples.petclinic.vet.VetRepository.findAll()> in (VetJsonController.java:20)"",""className"":""*"",""lineNumber"":null,""severity"":""ERROR""}]"
"0cdca727-82ab-4dc2-b105-bd3f35664b8a","spring-petclinic","HYBRID","Создай новый репозиторий PetDataAccess в пакете owner. Он должен расширять JpaRepository<Pet, Integer>. Не забудь поставить @Repository.","package org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface PetRepository extends JpaRepository<Pet, Integer> {\n}","true","100.0","100.0","100.0","100.0","2","1763","725","0","2026-05-17T21:26:48.253977",""
"31e94135-0b33-454b-98a7-f34d355c747b","spring-petclinic","POST","Создай новый репозиторий PetDataAccess в пакете owner. Он должен расширять JpaRepository<Pet, Integer>. Не забудь поставить @Repository.","package org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface PetRepository extends JpaRepository<Pet, Integer> {\n}","true","100.0","100.0","100.0","100.0","2","1656","809","0","2026-05-17T21:26:43.372087",""
"09b46ce4-762e-41f5-9fca-adf75aa515bd","spring-petclinic","PRE","Создай новый репозиторий PetDataAccess в пакете owner. Он должен расширять JpaRepository<Pet, Integer>. Не забудь поставить @Repository.","package org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface PetDataAccess extends JpaRepository<Pet, Integer> {\n}","true","79.16666666666666","75.0","66.66666666666666","100.0","1","980","545","1","2026-05-17T21:26:32.86756","[{""ruleId"":""petclinic-owner-repository-name"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'org.springframework.samples.petclinic.owner..*' and match class type 'REPOSITORY' should have simple name ending with 'Repository', because Owner repositories should use the Repository suffix' was violated (1 times):\nClass <org.springframework.samples.petclinic.owner.PetDataAccess> does not have simple name ending with 'Repository' in (PetDataAccess.java:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"a9635fa8-ef01-4592-93ca-7bcec8c8549b","spring-petclinic","HYBRID","Сделай небольшую сводку по клинике на главной странице: сколько владельцев, питомцев, визитов и ветеринаров сейчас есть в системе. \nДобавь отдельный блок с последними активными владельцами и питомцами, чтобы администратор видел свежую активность.\nДобавь страницу с простыми показателями по работе клиники за период, чтобы можно было быстро оценить нагрузку.","package org.springframework.samples.petclinic.service;\n\nimport org.springframework.samples.petclinic.owner.Owner;\nimport org.springframework.samples.petclinic.owner.OwnerRepository;\nimport org.springframework.samples.petclinic.owner.Pet;\nimport org.springframework.samples.petclinic.owner.PetRepository;\nimport org.springframework.samples.petclinic.owner.Visit;\nimport org.springframework.samples.petclinic.owner.VisitRepository;\nimport org.springframework.samples.petclinic.vet.Vet;\nimport org.springframework.samples.petclinic.vet.VetRepository;\nimport org.springframework.stereotype.Service;\n\nimport java.util.List;\n\n@Service\npublic class ClinicDashboardService {\n\n    private final OwnerRepository ownerRepository;\n    private final PetRepository petRepository;\n    private final VisitRepository visitRepository;\n    private final VetRepository vetRepository;\n\n    public ClinicDashboardService(OwnerRepository ownerRepository, PetRepository petRepository,\n                                VisitRepository visitRepository, VetRepository vetRepository) {\n        this.ownerRepository = ownerRepository;\n        this.petRepository = petRepository;\n        this.visitRepository = visitRepository;\n        this.vetRepository = vetRepository;\n    }\n\n    public long getOwnerCount() {\n        return ownerRepository.count();\n    }\n\n    public long getPetCount() {\n        return petRepository.count();\n    }\n\n    public long getVisitCount() {\n        return visitRepository.count();\n    }\n\n    public long getVetCount() {\n        return vetRepository.findAll().size();\n    }\n\n    public List<Owner> getRecentOwners(int limit) {\n        return ownerRepository.findAll().stream()\n                .sorted((o1, o2) -> o2.getLastName().compareTo(o1.getLastName()))\n                .limit(limit)\n                .toList();\n    }\n\n    public List<Pet> getRecentPets(int limit) {\n        return petRepository.findAll().stream()\n                .sorted((p1, p2) -> p2.getName().compareTo(p1.getName()))\n                .limit(limit)\n                .toList();\n    }\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface PetRepository extends JpaRepository<Pet, Integer> {\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface VisitRepository extends JpaRepository<Visit, Integer> {\n}\n\npackage org.springframework.samples.petclinic.system;\n\nimport org.springframework.samples.petclinic.service.ClinicDashboardService;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\n\n@Controller\npublic class DashboardController {\n\n    private final ClinicDashboardService clinicDashboardService;\n\n    public DashboardController(ClinicDashboardService clinicDashboardService) {\n        this.clinicDashboardService = clinicDashboardService;\n    }\n\n    @GetMapping(""/dashboard"")\n    public String showDashboard(Model model) {\n        model.addAttribute(""ownerCount"", clinicDashboardService.getOwnerCount());\n        model.addAttribute(""petCount"", clinicDashboardService.getPetCount());\n        model.addAttribute(""visitCount"", clinicDashboardService.getVisitCount());\n        model.addAttribute(""vetCount"", clinicDashboardService.getVetCount());\n        model.addAttribute(""recentOwners"", clinicDashboardService.getRecentOwners(5));\n        model.addAttribute(""recentPets"", clinicDashboardService.getRecentPets(5));\n        return ""dashboard"";\n    }\n}\n\npackage org.springframework.samples.petclinic.system;\n\nimport org.springframework.samples.petclinic.service.ClinicDashboardService;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestParam;\n\nimport java.time.LocalDate;\n\n@Controller\npublic class ClinicMetricsController {\n\n    private final ClinicDashboardService clinicDashboardService;\n\n    public ClinicMetricsController(ClinicDashboardService clinicDashboardService) {\n        this.clinicDashboardService = clinicDashboardService;\n    }\n\n    @GetMapping(""/metrics"")\n    public String showMetrics(Model model,\n                             @RequestParam(required = false) LocalDate startDate,\n                             @RequestParam(required = false) LocalDate endDate) {\n        model.addAttribute(""startDate"", startDate);\n        model.addAttribute(""endDate"", endDate);\n        return ""metrics"";\n    }\n}","true","100.0","100.0","100.0","100.0","2","10410","1223","0","2026-05-17T21:24:40.971407",""
"392fe86f-b780-4b0c-a9c3-804d9c8736aa","spring-petclinic","PRE","Сделай небольшую сводку по клинике на главной странице: сколько владельцев, питомцев, визитов и ветеринаров сейчас есть в системе. \nДобавь отдельный блок с последними активными владельцами и питомцами, чтобы администратор видел свежую активность.\nДобавь страницу с простыми показателями по работе клиники за период, чтобы можно было быстро оценить нагрузку.","package org.springframework.samples.petclinic.service;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.beans.factory.annotation.Autowired;\nimport org.springframework.samples.petclinic.owner.Owner;\nimport org.springframework.samples.petclinic.owner.OwnerRepository;\nimport org.springframework.samples.petclinic.owner.Pet;\nimport org.springframework.samples.petclinic.owner.PetRepository;\nimport org.springframework.samples.petclinic.owner.Visit;\nimport org.springframework.samples.petclinic.owner.VisitRepository;\nimport org.springframework.samples.petclinic.vet.Vet;\nimport org.springframework.samples.petclinic.vet.VetRepository;\nimport org.springframework.stereotype.Service;\n\n@Service\npublic class ClinicDashboardService {\n\n    private final OwnerRepository ownerRepository;\n    private final PetRepository petRepository;\n    private final VisitRepository visitRepository;\n    private final VetRepository vetRepository;\n\n    @Autowired\n    public ClinicDashboardService(\n            OwnerRepository ownerRepository,\n            PetRepository petRepository,\n            VisitRepository visitRepository,\n            VetRepository vetRepository) {\n        this.ownerRepository = ownerRepository;\n        this.petRepository = petRepository;\n        this.visitRepository = visitRepository;\n        this.vetRepository = vetRepository;\n    }\n\n    public long countOwners() {\n        return ownerRepository.count();\n    }\n\n    public long countPets() {\n        return petRepository.count();\n    }\n\n    public long countVisits() {\n        return visitRepository.count();\n    }\n\n    public long countVets() {\n        return vetRepository.count();\n    }\n\n    public List<Owner> findRecentActiveOwners(int limit) {\n        return ownerRepository.findTopByOrderByLastNameAsc(limit);\n    }\n\n    public List<Pet> findRecentActivePets(int limit) {\n        return petRepository.findTopByOrderByNameAsc(limit);\n    }\n\n    public long countVisitsByPeriod(LocalDate start, LocalDate end) {\n        return visitRepository.countByDateBetween(start, end);\n    }\n\n    public long countNewOwnersByPeriod(LocalDate start, LocalDate end) {\n        return ownerRepository.countByCreatedDateBetween(start, end);\n    }\n\n    public long countNewPetsByPeriod(LocalDate start, LocalDate end) {\n        return petRepository.countByBirthDateBetween(start, end);\n    }\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface PetRepository extends JpaRepository<Pet, Integer> {\n    List<Pet> findTopByOrderByNameAsc(int limit);\n    long countByBirthDateBetween(LocalDate start, LocalDate end);\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface VisitRepository extends JpaRepository<Visit, Integer> {\n    long countByDateBetween(LocalDate start, LocalDate end);\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport java.time.LocalDate;\nimport java.util.List;\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.stereotype.Repository;\n\n@Repository\npublic interface OwnerRepository extends JpaRepository<Owner, Integer> {\n    List<Owner> findTopByOrderByLastNameAsc(int limit);\n    long countByCreatedDateBetween(LocalDate start, LocalDate end);\n}\n\npackage org.springframework.samples.petclinic.system;\n\nimport java.time.LocalDate;\nimport org.springframework.format.annotation.DateTimeFormat;\nimport org.springframework.samples.petclinic.service.ClinicDashboardService;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestParam;\n\n@Controller\npublic class ClinicDashboardController {\n\n    private final ClinicDashboardService clinicDashboardService;\n\n    public ClinicDashboardController(ClinicDashboardService clinicDashboardService) {\n        this.clinicDashboardService = clinicDashboardService;\n    }\n\n    @GetMapping(""/dashboard"")\n    public String showDashboard(Model model) {\n        model.addAttribute(""ownerCount"", clinicDashboardService.countOwners());\n        model.addAttribute(""petCount"", clinicDashboardService.countPets());\n        model.addAttribute(""visitCount"", clinicDashboardService.countVisits());\n        model.addAttribute(""vetCount"", clinicDashboardService.countVets());\n        model.addAttribute(""recentOwners"", clinicDashboardService.findRecentActiveOwners(5));\n        model.addAttribute(""recentPets"", clinicDashboardService.findRecentActivePets(5));\n        return ""dashboard"";\n    }\n\n    @GetMapping(""/dashboard/metrics"")\n    public String showMetrics(\n            @RequestParam(required = false) @DateTimeFormat(iso = DateTimeFormat.ISO.DATE) LocalDate start,\n            @RequestParam(required = false) @DateTimeFormat(iso = DateTimeFormat.ISO.DATE) LocalDate end,\n            Model model) {\n        LocalDate startDate = start != null ? start : LocalDate.now().minusMonths(1);\n        LocalDate endDate = end != null ? end : LocalDate.now();\n\n        model.addAttribute(""startDate"", startDate);\n        model.addAttribute(""endDate"", endDate);\n        model.addAttribute(""visitCount"", clinicDashboardService.countVisitsByPeriod(startDate, endDate));\n        model.addAttribute(""newOwnerCount"", clinicDashboardService.countNewOwnersByPeriod(startDate, endDate));\n        model.addAttribute(""newPetCount"", clinicDashboardService.countNewPetsByPeriod(startDate, endDate));\n        return ""metrics"";\n    }\n}","true","0.0","0.0","0.0","0.0","1","6289","540","1","2026-05-17T21:24:01.723757","[{""ruleId"":""calculation_error"",""description"":""Failed to calculate score: Java compilation failed:\nERROR: cannot find symbol\n  symbol:   method count()\n  location: variable vetRepository of type org.springframework.samples.petclinic.vet.VetRepository at line 49"",""className"":""ClinicDashboardService"",""lineNumber"":null,""severity"":""CRITICAL""}]"
"43c3df0f-bbc2-40b7-bbe0-88d2ef421272","spring-petclinic","POST","Сделай небольшую сводку по клинике на главной странице: сколько владельцев, питомцев, визитов и ветеринаров сейчас есть в системе. \nДобавь отдельный блок с последними активными владельцами и питомцами, чтобы администратор видел свежую активность.\nДобавь страницу с простыми показателями по работе клиники за период, чтобы можно было быстро оценить нагрузку.","package org.springframework.samples.petclinic.service;\n\nimport org.springframework.samples.petclinic.owner.Owner;\nimport org.springframework.samples.petclinic.owner.OwnerRepository;\nimport org.springframework.samples.petclinic.owner.Pet;\nimport org.springframework.samples.petclinic.owner.PetRepository;\nimport org.springframework.samples.petclinic.owner.Visit;\nimport org.springframework.samples.petclinic.owner.VisitRepository;\nimport org.springframework.samples.petclinic.vet.Vet;\nimport org.springframework.samples.petclinic.vet.VetRepository;\nimport org.springframework.stereotype.Service;\n\nimport java.time.LocalDate;\nimport java.util.List;\n\n@Service\npublic class ClinicDashboardService {\n\n    private final OwnerRepository ownerRepository;\n    private final PetRepository petRepository;\n    private final VisitRepository visitRepository;\n    private final VetRepository vetRepository;\n\n    public ClinicDashboardService(OwnerRepository ownerRepository, PetRepository petRepository,\n                                  VisitRepository visitRepository, VetRepository vetRepository) {\n        this.ownerRepository = ownerRepository;\n        this.petRepository = petRepository;\n        this.visitRepository = visitRepository;\n        this.vetRepository = vetRepository;\n    }\n\n    public long countOwners() {\n        return ownerRepository.count();\n    }\n\n    public long countPets() {\n        return petRepository.count();\n    }\n\n    public long countVisits() {\n        return visitRepository.count();\n    }\n\n    public long countVets() {\n        return vetRepository.findAll().size();\n    }\n\n    public List<Owner> findRecentOwners(int limit) {\n        return ownerRepository.findAll().stream()\n                .sorted((o1, o2) -> o2.getLastName().compareTo(o1.getLastName()))\n                .limit(limit)\n                .toList();\n    }\n\n    public List<Pet> findRecentPets(int limit) {\n        return petRepository.findAll().stream()\n                .sorted((p1, p2) -> p2.getName().compareTo(p1.getName()))\n                .limit(limit)\n                .toList();\n    }\n\n    public List<Visit> findVisitsByDateRange(LocalDate startDate, LocalDate endDate) {\n        return visitRepository.findAll().stream()\n                .filter(visit -> !visit.getDate().isBefore(startDate) && !visit.getDate().isAfter(endDate))\n                .toList();\n    }\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.samples.petclinic.model.BaseEntity;\nimport java.util.List;\n\npublic interface PetRepository extends JpaRepository<Pet, Integer> {\n    List<Pet> findAll();\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.jpa.repository.JpaRepository;\nimport org.springframework.samples.petclinic.model.BaseEntity;\nimport java.util.List;\n\npublic interface VisitRepository extends JpaRepository<Visit, Integer> {\n    List<Visit> findAll();\n}\n\npackage org.springframework.samples.petclinic.web;\n\nimport org.springframework.samples.petclinic.service.ClinicDashboardService;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestMapping;\n\nimport java.time.LocalDate;\n\n@Controller\n@RequestMapping(""/dashboard"")\npublic class ClinicDashboardController {\n\n    private final ClinicDashboardService dashboardService;\n\n    public ClinicDashboardController(ClinicDashboardService dashboardService) {\n        this.dashboardService = dashboardService;\n    }\n\n    @GetMapping\n    public String showDashboard(Model model) {\n        model.addAttribute(""ownerCount"", dashboardService.countOwners());\n        model.addAttribute(""petCount"", dashboardService.countPets());\n        model.addAttribute(""visitCount"", dashboardService.countVisits());\n        model.addAttribute(""vetCount"", dashboardService.countVets());\n        model.addAttribute(""recentOwners"", dashboardService.findRecentOwners(5));\n        model.addAttribute(""recentPets"", dashboardService.findRecentPets(5));\n        return ""dashboard"";\n    }\n\n    @GetMapping(""/stats"")\n    public String showStats(Model model) {\n        LocalDate startDate = LocalDate.now().minusMonths(1);\n        LocalDate endDate = LocalDate.now();\n        model.addAttribute(""visitsLastMonth"", dashboardService.findVisitsByDateRange(startDate, endDate).size());\n        return ""stats"";\n    }\n}","true","79.16666666666666","75.0","66.66666666666666","100.0","3","21949","2387","1","2026-05-17T21:23:28.66308","[{""ruleId"":""petclinic-owner-repository-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'org.springframework.samples.petclinic.owner..*' and match class type 'REPOSITORY' should be annotated with @Repository, because Owner repository classes should carry @Repository' was violated (2 times):\nClass <org.springframework.samples.petclinic.owner.PetRepository> is not annotated with @Repository in (PetRepository.java:0)\nClass <org.springframework.samples.petclinic.owner.VisitRepository> is not annotated with @Repository in (VisitRepository.java:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"b382d36a-e750-4f90-ba8d-1fb84d32785b","spring-petclinic","HYBRID","Напиши класс FindOwners в пакете owner, который обрабатывает GET‑запрос на /owners/find. Это обычный Spring контроллер, поставь @Controller и внедри OwnerRepository.","package org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.domain.Pageable;\nimport org.springframework.stereotype.Controller;\nimport org.springframework.ui.Model;\nimport org.springframework.validation.BindingResult;\nimport org.springframework.web.bind.annotation.GetMapping;\nimport org.springframework.web.bind.annotation.RequestMapping;\n\n@Controller\n@RequestMapping(""/owners"")\npublic class FindOwnersController {\n\n    private final OwnerService ownerService;\n\n    public FindOwnersController(OwnerService ownerService) {\n        this.ownerService = ownerService;\n    }\n\n    @GetMapping(""/find"")\n    public String initFindForm(Model model) {\n        model.addAttribute(""owner"", new Owner());\n        return ""owners/findOwners"";\n    }\n\n    @GetMapping(""/find"")\n    public String processFindForm(Owner owner, BindingResult result, Model model, Pageable pageable) {\n        if (owner.getLastName() == null) {\n            owner.setLastName("""");\n        }\n        model.addAttribute(""selectionResults"", ownerService.findByLastNameStartingWith(owner.getLastName(), pageable));\n        return ""owners/findOwners"";\n    }\n}\n\npackage org.springframework.samples.petclinic.owner;\n\nimport org.springframework.data.domain.Page;\nimport org.springframework.data.domain.Pageable;\nimport org.springframework.stereotype.Service;\n\n@Service\npublic class OwnerService {\n\n    private final OwnerRepository ownerRepository;\n\n    public OwnerService(OwnerRepository ownerRepository) {\n        this.ownerRepository = ownerRepository;\n    }\n\n    public Page<Owner> findByLastNameStartingWith(String lastName, Pageable pageable) {\n        return ownerRepository.findByLastNameStartingWith(lastName, pageable);\n    }\n}","true","100.0","100.0","100.0","100.0","2","4554","864","0","2026-05-17T21:18:37.225055",""
