id,projectId,strategy,prompt,generatedCode,success,scoreTotal,scoreRulesPass,scorePatternMatch,scoreDependencyCorrect,iterations,generationTimeMs,validationTimeMs,violationsCount,createdAt,violationsJson
"ff4c5281-a964-426f-885f-54395bcb57e0","realworld-springboot-kotlin","PRE","Добавь лёгкий preview DTO для карточек статей и переиспользуй его в list и detail responses.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.ProfileDTO\nimport java.time.Instant\n\npublic data class ArticlePreviewDto(\n    val slug: String,\n    val title: String,\n    val description: String,\n    val tagList: List<String>,\n    val author: ProfileDTO,\n    val createdAt: Instant,\n    val updatedAt: Instant,\n    val favorited: Boolean,\n    val favoritesCount: Int\n)\n\npackage io.github.raeperd.realworldspringbootkotlin.web\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.article.ArticleDTO\n\npublic data class ArticleListResponseDto(\n    val articles: List<ArticlePreviewDto>,\n    val articlesCount: Int\n)\n\npackage io.github.raeperd.realworldspringbootkotlin.web\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.article.CommentDTO\n\npublic data class ArticleDetailResponseDto(\n    val article: ArticlePreviewDto,\n    val comments: List<CommentDTO>\n)","true","63.33333333333333","60.0","33.33333333333333","100.0","1","7302","780","2","2026-05-18T04:00:19.665544","[{""ruleId"":""realworld-controller-suffix"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should have simple name ending with 'Controller', because Web controllers should follow the Controller naming convention' was violated (3 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleDetailResponseDto> does not have simple name ending with 'Controller' in (ArticleDetailResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleListResponseDto> does not have simple name ending with 'Controller' in (ArticleListResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticlePreviewDto> does not have simple name ending with 'Controller' in (ArticlePreviewDto.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""},{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (3 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleDetailResponseDto> is not annotated with @RestController in (ArticleDetailResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleListResponseDto> is not annotated with @RestController in (ArticleListResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticlePreviewDto> is not annotated with @RestController in (ArticlePreviewDto.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"270addea-bb0b-4a48-9bc4-fc1b2955bf62","realworld-springboot-kotlin","POST","Добавь лёгкий preview DTO для карточек статей и переиспользуй его в list и detail responses.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.ProfileDTO\nimport java.time.Instant\n\ndata class ArticlePreviewDto(\n    val slug: String,\n    val title: String,\n    val description: String,\n    val tagList: List<String>,\n    val createdAt: Instant,\n    val updatedAt: Instant,\n    val favorited: Boolean,\n    val favoritesCount: Int,\n    val author: ProfileDTO\n)\n\npackage io.github.raeperd.realworldspringbootkotlin.web\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.article.CommentDTO\n\ndata class ArticleDetailResponseDto(\n    val article: ArticlePreviewDto,\n    val comments: List<CommentDTO>\n)\n\npackage io.github.raeperd.realworldspringbootkotlin.web\n\ndata class ArticleListResponseDto(\n    val articles: List<ArticlePreviewDto>,\n    val articlesCount: Int\n)","true","63.33333333333333","60.0","33.33333333333333","100.0","3","12365","2298","2","2026-05-18T04:00:00.970082","[{""ruleId"":""realworld-controller-suffix"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should have simple name ending with 'Controller', because Web controllers should follow the Controller naming convention' was violated (3 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleDetailResponseDto> does not have simple name ending with 'Controller' in (ArticleDetailResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleListResponseDto> does not have simple name ending with 'Controller' in (ArticleListResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticlePreviewDto> does not have simple name ending with 'Controller' in (ArticlePreviewDto.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""},{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (3 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleDetailResponseDto> is not annotated with @RestController in (ArticleDetailResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticleListResponseDto> is not annotated with @RestController in (ArticleListResponseDto.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ArticlePreviewDto> is not annotated with @RestController in (ArticlePreviewDto.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"1e1b842c-055c-4345-b6c7-18b129f14d90","realworld-springboot-kotlin","HYBRID","Добавь validation для длины заголовка и текста статьи перед сохранением draft или публикацией.","package io.github.raeperd.realworldspringbootkotlin.domain.article\n\nclass ArticleValidationException(message: String) : RuntimeException(message)\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport org.springframework.stereotype.Service\n\n@Service\nclass ArticleValidationService {\n    fun validateArticleContent(description: String, body: String) {\n        require(description.length in 1..255) {\n            ""Article description must be between 1 and 255 characters""\n        }\n        require(body.isNotBlank()) {\n            ""Article body cannot be blank""\n        }\n        require(body.length <= 10000) {\n            ""Article body must be less than 10000 characters""\n        }\n    }\n}\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport org.springframework.stereotype.Service\nimport io.github.raeperd.realworldspringbootkotlin.domain.User;\n\n@Service\nclass ArticleService(\n    private val articleRepository: ArticleRepository,\n    private val articleValidationService: ArticleValidationService\n) {\n    fun saveNewArticle(user: User, form: ArticleCreateForm): Article {\n        articleValidationService.validateArticleContent(form.description, form.body)\n        return articleRepository.saveNewArticle(user, form)\n    }\n\n    fun saveArticle(article: Article): Article {\n        articleValidationService.validateArticleContent(article.description, article.body)\n        return articleRepository.saveArticle(article)\n    }\n}","true","100.0","100.0","100.0","100.0","2","11901","1976","0","2026-05-18T03:58:53.919008",""
"862744f2-3e3d-49c7-a08b-6243a9f4d1fe","realworld-springboot-kotlin","POST","Добавь validation для длины заголовка и текста статьи перед сохранением draft или публикацией.","package io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport org.springframework.stereotype.Service\n\n@Service\nclass ArticleValidationService {\n    fun validateArticleContent(title: String, description: String, body: String) {\n        require(title.isNotBlank() && title.length <= 100) {\n            ""Title must not be blank and must be 100 characters or less""\n        }\n        require(description.isNotBlank() && description.length <= 255) {\n            ""Description must not be blank and must be 255 characters or less""\n        }\n        require(body.isNotBlank() && body.length <= 10000) {\n            ""Body must not be blank and must be 10000 characters or less""\n        }\n    }\n}\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport org.springframework.stereotype.Service\nimport io.github.raeperd.realworldspringbootkotlin.domain.Profile;\nimport io.github.raeperd.realworldspringbootkotlin.domain.User;\n\n@Service\nclass ArticleService(\n    private val articleRepository: ArticleRepository,\n    private val articleValidationService: ArticleValidationService\n) {\n    fun saveArticle(article: Article): Article {\n        articleValidationService.validateArticleContent(\n            article.getTitle(),\n            article.getDescription(),\n            article.getBody()\n        )\n        return articleRepository.saveArticle(article)\n    }\n\n    fun saveNewArticle(user: User, articleCreateForm: ArticleCreateForm): Article {\n        articleValidationService.validateArticleContent(\n            articleCreateForm.title,\n            articleCreateForm.description,\n            articleCreateForm.body\n        )\n        return articleRepository.saveNewArticle(user, articleCreateForm)\n    }\n}\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\ninterface Article {\n    fun getTitle(): String\n    fun getDescription(): String\n    fun getBody(): String\n    fun getTagList(): List<Tag>\n    fun getId(): Long\n    fun getComments(): List<Comment>\n    fun getAuthor(): Profile\n    fun addComment(comment: Comment): Boolean\n    fun findCommentById(id: Long): Comment?\n    fun findCommentByIdOrThrow(id: Long): Comment\n    fun toDTO(favorited: Boolean, username: String, following: Boolean): ArticleDTO\n    fun isCreatedBy(profile: Profile): Boolean\n}","true","100.0","100.0","100.0","100.0","2","17794","3381","0","2026-05-18T03:58:33.139387",""
"d2b3fa98-6681-457b-94e3-5dccc74e0610","realworld-springboot-kotlin","PRE","Добавь validation для длины заголовка и текста статьи перед сохранением draft или публикацией.","package io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.UserRepository;\n\nclass ArticleValidationException(message: String) : RuntimeException(message)\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\nobject ArticleValidator {\n    private const val MIN_TITLE_LENGTH = 3\n    private const val MAX_TITLE_LENGTH = 100\n    private const val MIN_BODY_LENGTH = 10\n    private const val MAX_BODY_LENGTH = 10000\n\n    fun validate(title: String, body: String) {\n        validateTitle(title)\n        validateBody(body)\n    }\n\n    private fun validateTitle(title: String) {\n        require(title.length in MIN_TITLE_LENGTH..MAX_TITLE_LENGTH) {\n            ""Article title must be between $MIN_TITLE_LENGTH and $MAX_TITLE_LENGTH characters""\n        }\n    }\n\n    private fun validateBody(body: String) {\n        require(body.length in MIN_BODY_LENGTH..MAX_BODY_LENGTH) {\n            ""Article body must be between $MIN_BODY_LENGTH and $MAX_BODY_LENGTH characters""\n        }\n    }\n}\n\npackage io.github.raeperd.realworldspringbootkotlin.domain.article\n\n@Service\nclass ArticleService(\n    private val articleRepository: ArticleRepository,\n    private val userRepository: UserRepository\n) {\n    fun saveNewArticle(userId: Long, createForm: ArticleCreateForm): Article {\n        val user = userRepository.findUserByIdOrThrow(userId)\n        ArticleValidator.validate(createForm.title, createForm.body)\n        return articleRepository.saveNewArticle(user, createForm)\n    }\n\n    fun updateArticle(slug: String, userId: Long, updateForm: ArticleUpdateForm): Article {\n        val article = articleRepository.findArticleBySlugOrThrow(slug)\n        ArticleValidator.validate(updateForm.title, updateForm.body)\n        return articleRepository.saveArticle(article)\n    }\n}","true","0.0","0.0","0.0","0.0","1","8270","2256","1","2026-05-18T03:58:08.187384","[{""ruleId"":""calculation_error"",""description"":""Failed to calculate score: Kotlin compilation failed:\n/tmp/archassistant-compile-6484978042446057775/io/github/raeperd/realworldspringbootkotlin/domain/article/ArticleService.kt:5:2: error: unresolved reference: Service\n@Service\n ^\n/tmp/archassistant-compile-6484978042446057775/io/github/raeperd/realworldspringbootkotlin/domain/article/ArticleService.kt:18:35: error: type mismatch: inferred type is String? but String was expected\n        ArticleValidator.validate(updateForm.title, updateForm.body)\n                                  ^\n/tmp/archassistant-compile-6484978042446057775/io/github/raeperd/realworldspringbootkotlin/domain/article/ArticleService.kt:18:53: error: type mismatch: inferred type is String? but String was expected\n        ArticleValidator.validate(updateForm.title, updateForm.body)\n                                                    ^\n"",""className"":""ArticleValidationException"",""lineNumber"":null,""severity"":""CRITICAL""}]"
"58748edd-6efc-4c9b-a0ba-d4f5e964292d","realworld-springboot-kotlin","HYBRID","Перепиши RestControllerAdvice (класс GlobalExceptionHandler) – убери аннотацию @RestControllerAdvice и сделай его обычным @Controller с @ResponseBody на методах.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.ResponseEntity\nimport org.springframework.stereotype.Controller\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseBody\n\n@Controller\nclass GlobalExceptionHandlerController {\n\n    @ResponseBody\n    @ExceptionHandler(Exception::class)\n    fun handleException(exception: Exception): ResponseEntity<*> {\n        return ResponseEntity.badRequest().body(mapOf(""errors"" to mapOf(""body"" to listOf(""Unexpected error""))))\n    }\n}","true","81.66666666666666","80.0","66.66666666666666","100.0","3","7421","2726","1","2026-05-18T03:51:57.786653","[{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (1 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.GlobalExceptionHandlerController> is not annotated with @RestController in (GlobalExceptionHandlerController.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"dadb07d1-9031-4d8a-be56-83aa72411cf0","realworld-springboot-kotlin","POST","Перепиши RestControllerAdvice (класс GlobalExceptionHandler) – убери аннотацию @RestControllerAdvice и сделай его обычным @Controller с @ResponseBody на методах.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.ResponseEntity\nimport org.springframework.stereotype.Controller\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseBody\n\n@Controller\nclass GlobalExceptionController {\n\n    @ExceptionHandler(Exception::class)\n    @ResponseBody\n    fun handleException(exception: Exception): ResponseEntity<*> {\n        return ResponseEntity.badRequest().build<Any>()\n    }\n}","true","81.66666666666666","80.0","66.66666666666666","100.0","3","10406","4096","1","2026-05-18T03:51:41.315086","[{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (1 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.GlobalExceptionController> is not annotated with @RestController in (GlobalExceptionController.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"153a53ce-ddfb-42e7-b7b7-1e98240447a6","realworld-springboot-kotlin","PRE","Перепиши RestControllerAdvice (класс GlobalExceptionHandler) – убери аннотацию @RestControllerAdvice и сделай его обычным @Controller с @ResponseBody на методах.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.ResponseEntity\nimport org.springframework.stereotype.Controller\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseBody\n\n@Controller\nclass GlobalExceptionHandler {\n\n    @ExceptionHandler(Exception::class)\n    @ResponseBody\n    fun handleException(exception: Exception): ResponseEntity<*> {\n        return ResponseEntity.badRequest().body(mapOf(""errors"" to mapOf(""body"" to listOf(""Unexpected error""))))\n    }\n}","true","63.33333333333333","60.0","33.33333333333333","100.0","1","2722","6483","2","2026-05-18T03:51:22.120508","[{""ruleId"":""realworld-controller-suffix"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should have simple name ending with 'Controller', because Web controllers should follow the Controller naming convention' was violated (1 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.GlobalExceptionHandler> does not have simple name ending with 'Controller' in (GlobalExceptionHandler.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""},{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (1 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.GlobalExceptionHandler> is not annotated with @RestController in (GlobalExceptionHandler.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"78027c80-2e05-41d1-abb8-5179e99b4a2f","realworld-springboot-kotlin","HYBRID","Добавь обработчик ошибок для валидации входных данных, который возвращает строку сообщения и HTTP status без ResponseEntity.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.HttpStatus\nimport org.springframework.web.bind.MethodArgumentNotValidException\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseStatus\nimport org.springframework.web.bind.annotation.RestController\nimport org.springframework.web.bind.annotation.RestControllerAdvice\n\n@RestControllerAdvice\n@RestController\nclass ValidationExceptionHandlerController {\n\n    @ExceptionHandler(MethodArgumentNotValidException::class)\n    @ResponseStatus(HttpStatus.UNPROCESSABLE_ENTITY)\n    fun handleValidationExceptions(ex: MethodArgumentNotValidException): Map<String, String> {\n        val errors = mutableMapOf<String, String>()\n        ex.bindingResult.fieldErrors.forEach { error ->\n            errors[error.field] = error.defaultMessage ?: ""Invalid value""\n        }\n        return errors\n    }\n}","true","100.0","100.0","100.0","100.0","3","10395","5332","0","2026-05-18T03:47:09.900636",""
"9d2a9b5a-d65d-419b-a92c-b0d9ff68c88d","realworld-springboot-kotlin","POST","Добавь обработчик ошибок для валидации входных данных, который возвращает строку сообщения и HTTP status без ResponseEntity.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.HttpStatus\nimport org.springframework.web.bind.MethodArgumentNotValidException\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseStatus\nimport org.springframework.web.bind.annotation.RestControllerAdvice\n\n@RestControllerAdvice\nclass ValidationExceptionController {\n\n    @ExceptionHandler(MethodArgumentNotValidException::class)\n    @ResponseStatus(HttpStatus.UNPROCESSABLE_ENTITY)\n    fun handleValidationExceptions(ex: MethodArgumentNotValidException): Map<String, Any> {\n        val errors = ex.bindingResult.fieldErrors.associate { error ->\n            error.field to (error.defaultMessage ?: ""Invalid value"")\n        }\n\n        return mapOf(\n            ""errors"" to mapOf(""body"" to errors)\n        )\n    }\n}","true","81.66666666666666","80.0","66.66666666666666","100.0","3","15465","-340","1","2026-05-18T03:46:44.700762","[{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (1 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionController> is not annotated with @RestController in (ValidationExceptionController.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"09ad7296-f514-4713-b33c-59376847cbd7","realworld-springboot-kotlin","PRE","Добавь обработчик ошибок для валидации входных данных, который возвращает строку сообщения и HTTP status без ResponseEntity.","package io.github.raeperd.realworldspringbootkotlin.web\n\nimport org.springframework.http.HttpStatus\nimport org.springframework.web.bind.MethodArgumentNotValidException\nimport org.springframework.web.bind.annotation.ExceptionHandler\nimport org.springframework.web.bind.annotation.ResponseStatus\nimport org.springframework.web.bind.annotation.RestControllerAdvice\n\n@RestControllerAdvice\nclass ValidationExceptionHandler {\n\n    @ExceptionHandler(MethodArgumentNotValidException::class)\n    @ResponseStatus(HttpStatus.UNPROCESSABLE_ENTITY)\n    fun handleValidationExceptions(ex: MethodArgumentNotValidException): String {\n        val errors = ex.bindingResult.fieldErrors\n            .joinToString(separator = ""\n"") { ""${it.field}: ${it.defaultMessage}"" }\n        return ""Validation failed:\n$errors""\n    }\n}","true","45.0","40.0","0.0","100.0","1","3392","7449","3","2026-05-18T03:46:19.713761","[{""ruleId"":""realworld-controller-suffix"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should have simple name ending with 'Controller', because Web controllers should follow the Controller naming convention' was violated (2 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionHandler$handleValidationExceptions$errors$1> does not have simple name ending with 'Controller' in (ValidationExceptionHandler.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionHandler> does not have simple name ending with 'Controller' in (ValidationExceptionHandler.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""},{""ruleId"":""realworld-controller-public"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should match modifier rule SHOULD_BE_PUBLIC, because Web controller classes should be public' was violated (1 times):\nio.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionHandler$handleValidationExceptions$errors$1 does not satisfy SHOULD_BE_PUBLIC"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""},{""ruleId"":""realworld-controller-rest-annotation"",""description"":""Architecture Violation [Priority: MEDIUM] - Rule 'classes that reside in package pattern 'io.github.raeperd.realworldspringbootkotlin.web..*' and match class type 'CONTROLLER' should be annotated with @RestController, because Web controllers should carry @RestController' was violated (2 times):\nClass <io.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionHandler$handleValidationExceptions$errors$1> is not annotated with @RestController in (ValidationExceptionHandler.kt:0)\nClass <io.github.raeperd.realworldspringbootkotlin.web.ValidationExceptionHandler> is not annotated with @RestController in (ValidationExceptionHandler.kt:0)"",""className"":""*"",""lineNumber"":null,""severity"":""INFO""}]"
"9205a874-1637-46e1-8744-67ca3e49f198","realworld-springboot-kotlin","HYBRID","Добавь сущность Favorite в domain, но храни её как JPA entity и используй @Entity прямо в доменном пакете.","package io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport jakarta.persistence.Column\nimport jakarta.persistence.Entity\nimport jakarta.persistence.GeneratedValue\nimport jakarta.persistence.GenerationType\nimport jakarta.persistence.Id\nimport jakarta.persistence.JoinColumn\nimport jakarta.persistence.ManyToOne\nimport jakarta.persistence.Table\nimport jakarta.persistence.UniqueConstraint\nimport java.time.Instant\nimport io.github.raeperd.realworldspringbootkotlin.domain.User;\n\n@Entity\n@Table(\n    name = ""favorites"",\n    uniqueConstraints = [\n        UniqueConstraint(\n            name = ""unique_favorite_per_user_article"",\n            columnNames = [""user_id"", ""article_id""]\n        )\n    ]\n)\nclass Favorite(\n    @Id\n    @GeneratedValue(strategy = GenerationType.IDENTITY)\n    val id: Long = 0,\n\n    @ManyToOne(optional = false)\n    @JoinColumn(name = ""user_id"", nullable = false)\n    val user: User,\n\n    @ManyToOne(optional = false)\n    @JoinColumn(name = ""article_id"", nullable = false)\n    val article: Article,\n\n    @Column(name = ""created_at"", nullable = false, updatable = false)\n    val createdAt: Instant = Instant.now()\n)","true","100.0","100.0","100.0","100.0","1","3798","660","0","2026-05-18T03:43:35.599392",""
"fb82e9ec-b6ae-48df-b86a-fc744626199d","realworld-springboot-kotlin","POST","Добавь сущность Favorite в domain, но храни её как JPA entity и используй @Entity прямо в доменном пакете.","package io.github.raeperd.realworldspringbootkotlin.domain\n\nimport io.github.raeperd.realworldspringbootkotlin.domain.article.Article\nimport jakarta.persistence.Entity\nimport jakarta.persistence.GeneratedValue\nimport jakarta.persistence.GenerationType\nimport jakarta.persistence.Id\nimport jakarta.persistence.JoinColumn\nimport jakarta.persistence.ManyToOne\nimport jakarta.persistence.Table\nimport java.time.Instant\n\n@Entity\n@Table(name = ""favorites"")\nclass Favorite(\n    @Id\n    @GeneratedValue(strategy = GenerationType.IDENTITY)\n    val id: Long = 0,\n\n    @ManyToOne\n    @JoinColumn(name = ""user_id"", nullable = false)\n    val user: User,\n\n    @ManyToOne\n    @JoinColumn(name = ""article_id"", nullable = false)\n    val article: io.github.raeperd.realworldspringbootkotlin.domain.article.Article,\n\n    val createdAt: Instant = Instant.now()\n)","true","100.0","100.0","100.0","100.0","2","8970","1945","0","2026-05-18T03:43:27.393724",""
"f9409013-af90-447b-938f-7f6be2afafac","realworld-springboot-kotlin","PRE","Добавь сущность Favorite в domain, но храни её как JPA entity и используй @Entity прямо в доменном пакете.","package io.github.raeperd.realworldspringbootkotlin.domain.article\n\nimport jakarta.persistence.*\nimport java.time.Instant\nimport io.github.raeperd.realworldspringbootkotlin.domain.User;\n\n@Entity\n@Table(name = ""favorites"")\ndata class Favorite(\n    @Id\n    @GeneratedValue(strategy = GenerationType.IDENTITY)\n    val id: Long = 0,\n\n    @ManyToOne(fetch = FetchType.LAZY)\n    @JoinColumn(name = ""article_id"", nullable = false)\n    val article: Article,\n\n    @ManyToOne(fetch = FetchType.LAZY)\n    @JoinColumn(name = ""user_id"", nullable = false)\n    val user: io.github.raeperd.realworldspringbootkotlin.domain.User,\n\n    @Column(name = ""created_at"", nullable = false, updatable = false)\n    val createdAt: Instant = Instant.now()\n)","true","100.0","100.0","100.0","100.0","1","3266","4154","0","2026-05-18T03:42:03.686073",""
"93998f24-1adb-4440-80a4-af3134edddf6","realworld-springboot-kotlin","HYBRID","Добавь @Service в domain-класс, который управляет пользователями, и внутри него используй UserJpaRepository.","package io.github.raeperd.realworldspringbootkotlin.domain\n\nimport org.springframework.stereotype.Service\n\n@Service\nclass UserService internal constructor(\n    private val userRepository: UserRepository,\n    private val passwordHashService: PasswordHashService\n) {\n    fun registerUser(username: String, email: String, password: String): User {\n        val hashedPassword = passwordHashService.hash(password)\n        return userRepository.saveNewUser(username, email, hashedPassword)\n    }\n\n    fun findUserByUsername(username: String): User? {\n        return userRepository.findUserByUsername(username)\n    }\n\n    fun findUserByEmail(email: String): User? {\n        return userRepository.findUserByEmail(email)\n    }\n\n    fun findUserById(id: Long): User? {\n        return userRepository.findUserById(id)\n    }\n\n    fun findUserByUsernameOrThrow(username: String): User {\n        return userRepository.findUserByUsernameOrThrow(username)\n    }\n\n    fun findUserByEmailOrThrow(email: String): User {\n        return userRepository.findUserByEmailOrThrow(email)\n    }\n\n    fun findUserByIdOrThrow(id: Long): User {\n        return userRepository.findUserByIdOrThrow(id)\n    }\n\n    fun saveUser(user: User): User {\n        return userRepository.saveUser(user)\n    }\n}","true","100.0","100.0","100.0","100.0","1","4172","1029","0","2026-05-18T03:41:00.688541",""
"5262e77f-3abb-4ddb-99c9-a81b61f75866","realworld-springboot-kotlin","PRE","Добавь @Service в domain-класс, который управляет пользователями, и внутри него используй UserJpaRepository.","package io.github.raeperd.realworldspringbootkotlin.domain\n\nimport org.springframework.stereotype.Service\n\n@Service\nclass UserService internal constructor(\n    private val userRepository: UserRepository,\n    private val passwordHashService: PasswordHashService\n) {\n    fun registerUser(username: String, email: String, password: String): User {\n        val hashedPassword = passwordHashService.hash(password)\n        return userRepository.saveNewUser(username, email, hashedPassword)\n    }\n\n    fun findUserByUsername(username: String): User? {\n        return userRepository.findUserByUsername(username)\n    }\n\n    fun findUserByEmail(email: String): User? {\n        return userRepository.findUserByEmail(email)\n    }\n\n    fun findUserById(id: Long): User? {\n        return userRepository.findUserById(id)\n    }\n\n    fun findUserByUsernameOrThrow(username: String): User {\n        return userRepository.findUserByUsernameOrThrow(username)\n    }\n\n    fun findUserByEmailOrThrow(email: String): User {\n        return userRepository.findUserByEmailOrThrow(email)\n    }\n\n    fun findUserByIdOrThrow(id: Long): User {\n        return userRepository.findUserByIdOrThrow(id)\n    }\n\n    fun saveUser(user: User): User {\n        return userRepository.saveUser(user)\n    }\n}","true","100.0","100.0","100.0","100.0","1","2361","1593","0","2026-05-18T03:40:19.026018",""
